20000033,2019-05-11 04:49:48.446012,2019-05-10 11:04:55.446012,6000238,30000922
20000034,2019-05-15 10:26:28.446012,2019-05-14 06:08:54.446012,6000359,30000971
20000035,2019-05-11 23:45:31.446507,2019-05-11 09:20:56.446507,6000499,30001301
20000036,2019-05-15 23:59:56.446507,2019-05-15 08:55:17.446507,6000266,30000910
20000037,2019-05-14 09:37:09.446507,2019-05-13 07:37:03.446507,6000170,30001230
20000038,2019-05-09 08:08:34.446507,2019-05-08 03:32:23.446507,6000067,30000179
20000039,2019-05-09 08:41:04.446507,2019-05-08 08:20:02.446507,6000280,30000522
20000040,2019-05-16 04:45:30.446507,2019-05-15 01:08:25.446507,6000580,30000561
20000041,2019-05-06 23:53:09.446507,2019-05-06 09:54:41.446507,6000077,30001151
20000042,2019-05-13 04:56:00.446507,2019-05-12 07:25:12.446507,6000584,30000753
20000043,2019-05-12 01:07:49.446507,2019-05-11 06:39:06.446507,6000065,30001111
20000044,2019-05-04 08:26:49.446507,2019-05-03 12:14:40.446507,6000220,30000708
20000045,2019-05-15 01:03:51.446507,2019-05-14 00:06:58.446507,6000154,30000318
20000046,2019-05-15 02:27:19.446507,2019-05-14 06:44:32.447003,6000410,30000620
20000047,2019-05-13 06:07:43.447026,2019-05-12 10:57:37.447026,6000158,30000933
20000048,2019-05-12 03:50:16.447026,2019-05-11 01:57:33.447026,6000600,30000812
20000049,2019-05-07 23:35:44.447026,2019-05-07 08:40:26.447026,6000245,30000488
20000050,2019-05-05 02:37:13.447026,2019-05-04 08:18:35.447026,6000128,30001143
20000051,2019-05-06 10:50:38.447026,2019-05-05 03:21:40.447026,6000118,30000914
20000052,2019-05-06 00:44:47.447026,2019-05-05 05:59:33.447026,6000018,30000073
20000053,2019-05-05 05:38:43.447026,2019-05-04 01:56:14.447026,6000075,30001279
20000054,2019-05-10 06:32:18.447026,2019-05-09 10:44:13.447026,6000263,30000668
20000055,2019-05-07 09:40:20.447026,2019-05-06 02:13:04.447026,6000594,30000506
20000056,2019-05-15 08:28:02.447026,2019-05-14 01:31:31.447026,6000122,30000652
20000057,2019-05-11 01:48:01.447499,2019-05-10 01:29:42.447499,6000068,30000529
20000058,2019-05-07 11:53:16.447499,2019-05-06 03:42:54.447499,6000150,30000215
20000059,2019-05-12 04:44:35.447499,2019-05-11 03:33:14.447499,6000122,30000173
20000060,2019-05-13 03:32:14.447499,2019-05-12 06:52:18.447499,6000503,30000573
20000061,2019-05-16 11:56:02.447499,2019-05-15 08:43:09.447499,6000058,30000089
20000062,2019-05-05 01:15:51.447499,2019-05-04 07:32:43.447499,6000228,30000652
20000063,2019-05-09 23:30:56.447499,2019-05-09 08:36:38.447499,6000534,30000745
20000064,2019-05-06 08:37:35.447499,2019-05-05 04:31:25.447499,6000456,30000838
20000065,2019-05-05 08:05:12.447499,2019-05-04 03:31:34.447499,6000461,30000420
20000066,2019-05-15 02:06:36.447499,2019-05-14 07:53:16.447499,6000198,30001066
20000067,2019-05-05 01:56:09.447996,2019-05-04 06:17:32.447996,6000498,30000980
20000068,2019-05-06 12:14:11.447996,2019-05-05 10:18:53.447996,6000481,30000928
20000069,2019-05-04 04:01:12.447996,2019-05-03 03:39:47.447996,6000032,30000958
20000070,2019-05-06 03:17:23.447996,2019-05-05 07:49:47.447996,6000017,30000511
20000071,2019-05-12 08:40:54.447996,2019-05-11 11:02:09.447996,6000148,30001112
20000072,2019-05-10 08:26:31.447996,2019-05-09 05:08:38.447996,6000513,30000912
20000073,2019-05-15 04:01:34.447996,2019-05-14 02:23:42.447996,6000264,30001082
20000074,2019-05-08 04:34:17.447996,2019-05-07 02:16:27.447996,6000198,30000816
20000075,2019-05-04 05:48:12.447996,2019-05-03 03:45:16.448491,6000453,30000599
20000076,2019-05-08 10:29:11.448491,2019-05-07 08:38:23.448491,6000009,30000818
20000077,2019-05-08 04:35:21.448491,2019-05-07 05:15:07.448491,6000373,30000843
20000078,2019-05-07 08:21:22.448662,2019-05-06 06:21:13.448662,6000323,30000192
20000079,2019-05-14 10:43:28.448662,2019-05-12 23:38:55.448662,6000487,30000811
20000080,2019-05-15 08:00:33.448662,2019-05-14 07:18:36.448662,6000331,30000507
20000081,2019-05-13 04:28:58.448662,2019-05-12 10:09:21.448662,6000211,30000554
20000082,2019-05-04 03:34:19.448662,2019-05-03 06:10:05.448662,6000264,30000778
20000083,2019-05-13 03:18:38.448662,2019-05-12 10:01:16.448662,6000334,30000083
20000084,2019-05-06 05:07:28.448662,2019-05-04 23:30:35.448662,6000434,30000492
20000085,2019-05-05 08:08:34.448987,2019-05-04 02:20:07.448987,6000169,30000273
20000086,2019-05-11 05:17:40.448987,2019-05-10 04:29:58.448987,6000243,30000840
20000087,2019-05-12 11:57:13.448987,2019-05-11 08:44:50.448987,6000247,30000959
20000088,2019-05-15 02:08:22.448987,2019-05-14 01:37:42.448987,6000172,30001217
20000089,2019-05-09 03:32:08.448987,2019-05-08 12:23:03.448987,6000195,30000211
20000090,2019-05-14 02:14:32.448987,2019-05-13 04:17:44.448987,6000314,30001274
20000091,2019-05-16 12:25:21.448987,2019-05-15 01:36:52.448987,6000314,30000264
20000092,2019-05-07 08:36:09.448987,2019-05-06 02:14:53.448987,6000022,30000167
20000093,2019-05-12 03:04:20.448987,2019-05-11 07:16:57.448987,6000245,30000585
20000094,2019-05-16 11:09:26.448987,2019-05-15 09:52:58.448987,6000068,30000257
20000095,2019-05-06 11:14:56.448987,2019-05-05 01:27:38.448987,6000193,30000838
20000096,2019-05-07 10:38:52.449483,2019-05-06 00:57:57.449483,6000114,30001187
20000097,2019-05-15 00:18:31.449483,2019-05-14 10:50:30.449483,6000176,30000733
20000098,2019-05-12 03:33:53.449483,2019-05-11 10:32:57.449483,6000061,30001192
20000099,2019-05-15 07:03:24.449483,2019-05-13 23:44:12.449483,6000119,30000936
20000100,2019-05-07 03:08:24.449483,2019-05-06 06:41:40.449483,6000199,30000020
20000101,2019-05-04 05:08:53.449483,2019-05-03 06:22:47.449483,6000070,30001020
20000102,2019-05-14 09:36:59.449483,2019-05-13 07:30:11.449483,6000381,30000189
20000103,2019-05-07 11:20:26.449483,2019-05-06 11:01:05.449483,6000600,30000445
20000104,2019-05-06 10:37:00.449980,2019-05-05 08:33:36.449980,6000021,30001247
20000105,2019-05-11 07:16:17.449980,2019-05-10 12:10:59.449980,6000440,30000245
20000106,2019-05-15 08:54:07.449980,2019-05-14 02:15:08.449980,6000308,30000784
20000107,2019-05-08 11:58:44.449980,2019-05-07 09:12:08.449980,6000560,30000041
20000108,2019-05-16 05:46:51.449980,2019-05-15 00:59:04.449980,6000425,30000929
20000109,2019-05-12 10:30:50.449980,2019-05-11 11:25:30.449980,6000318,30000876
20000110,2019-05-10 08:34:55.449980,2019-05-09 03:04:03.449980,6000106,30000607
20000111,2019-05-09 01:10:11.449980,2019-05-08 01:30:15.449980,6000100,30000640
20000112,2019-05-05 06:15:00.449980,2019-05-04 02:04:10.449980,6000247,30000820
20000113,2019-05-09 12:25:55.449980,2019-05-08 06:31:01.449980,6000354,30000012
20000114,2019-05-09 08:44:16.450479,2019-05-08 02:49:14.450479,6000040,30000293
20000115,2019-05-15 08:28:42.450614,2019-05-14 11:16:58.450614,6000036,30000871
20000116,2019-05-10 07:30:16.450614,2019-05-09 10:31:31.450614,6000109,30001021
20000117,2019-05-06 03:30:50.450614,2019-05-05 00:03:53.450614,6000415,30000184
20000118,2019-05-07 01:34:51.450614,2019-05-05 23:43:20.450614,6000228,30001240
20000119,2019-05-06 11:39:16.450614,2019-05-05 10:32:41.450614,6000032,30000137
20000120,2019-05-13 07:04:50.450614,2019-05-12 11:38:55.450614,6000578,30000666
20000121,2019-05-05 09:08:41.450614,2019-05-03 23:27:51.450614,6000336,30000897
20000122,2019-05-15 07:21:01.450614,2019-05-14 08:21:27.450614,6000002,30000252
20000123,2019-05-11 07:13:44.450972,2019-05-10 12:10:56.450972,6000596,30000261
20000124,2019-05-09 08:47:44.450972,2019-05-08 03:03:50.450972,6000527,30000759
20000125,2019-05-07 04:37:29.450972,2019-05-06 10:42:53.450972,6000553,30000736
20000126,2019-05-05 10:15:17.450972,2019-05-04 00:27:47.450972,6000071,30000287
20000127,2019-05-08 11:19:44.450972,2019-05-07 06:43:09.450972,6000178,30000232
20000128,2019-05-12 08:47:34.450972,2019-05-11 01:59:56.450972,6000195,30001259
20000129,2019-05-11 01:46:27.450972,2019-05-10 00:07:19.450972,6000084,30001241
20000130,2019-05-12 09:53:42.450972,2019-05-11 06:46:29.450972,6000132,30000811
20000131,2019-05-16 03:24:47.450972,2019-05-15 03:26:53.450972,6000258,30000631
20000132,2019-05-06 11:47:26.450972,2019-05-05 05:50:38.450972,6000305,30001241
20000133,2019-05-13 04:54:13.450972,2019-05-12 08:30:02.451468,6000089,30001275
20000134,2019-05-08 04:08:18.451468,2019-05-07 11:13:28.451468,6000191,30001257
20000135,2019-05-16 06:55:13.451468,2019-05-15 08:19:48.451468,6000516,30000926
20000136,2019-05-16 04:20:37.451468,2019-05-15 11:29:30.451468,6000470,30000070
20000137,2019-05-16 11:13:46.451468,2019-05-15 05:50:25.451468,6000521,30000293
20000138,2019-05-04 06:37:08.451468,2019-05-03 06:32:02.451468,6000492,30001163
20000139,2019-05-04 06:50:51.451468,2019-05-03 07:48:53.451468,6000177,30000387
20000140,2019-05-13 03:45:54.451468,2019-05-12 07:19:49.451468,6000195,30000608
20000141,2019-05-12 10:17:39.451468,2019-05-11 05:30:09.451468,6000126,30001013
20000142,2019-05-14 04:41:16.451964,2019-05-13 01:36:53.451964,6000282,30001122
20000143,2019-05-07 04:08:02.451964,2019-05-06 04:36:44.451964,6000222,30000615
20000144,2019-05-05 11:54:50.451964,2019-05-04 00:28:42.451964,6000372,30000957
20000145,2019-05-06 01:38:45.451964,2019-05-05 04:30:07.452308,6000220,30000158
20000146,2019-05-08 02:16:06.452308,2019-05-07 10:11:05.452308,6000493,30000178
20000147,2019-05-08 02:10:43.452460,2019-05-07 11:14:42.452460,6000505,30001071
20000148,2019-05-13 10:25:05.452460,2019-05-12 03:20:00.452460,6000536,30001297
20000149,2019-05-07 00:12:31.452460,2019-05-06 02:41:23.452460,6000209,30001214
20000150,2019-05-09 06:10:26.452460,2019-05-08 01:03:14.452460,6000488,30000035
20000151,2019-05-08 12:17:34.452460,2019-05-07 10:16:52.452460,6000515,30000754
20000152,2019-05-10 07:15:37.452460,2019-05-09 10:32:16.452460,6000388,30000459
20000153,2019-05-05 02:00:18.452460,2019-05-04 12:17:31.452460,6000056,30000305
20000154,2019-05-06 03:33:41.452956,2019-05-05 10:03:16.452956,6000275,30000835
20000155,2019-05-10 11:37:51.452956,2019-05-09 12:13:24.452956,6000519,30000553
20000156,2019-05-06 03:13:02.452956,2019-05-05 05:43:09.452956,6000568,30001183
20000157,2019-05-09 02:23:44.452956,2019-05-08 09:11:48.452956,6000189,30001137
20000158,2019-05-07 06:37:49.452956,2019-05-06 01:27:31.452956,6000431,30001169
20000159,2019-05-12 05:41:44.452956,2019-05-11 02:52:35.452956,6000128,30000570
20000160,2019-05-11 02:58:39.452956,2019-05-10 04:26:20.452956,6000362,30001134
20000161,2019-05-13 02:56:11.452956,2019-05-12 02:52:47.452956,6000427,30000670
20000162,2019-05-15 11:18:29.452956,2019-05-14 11:45:45.452956,6000106,30001300
20000163,2019-05-08 00:31:57.452956,2019-05-07 04:29:53.452956,6000002,30001065
20000164,2019-05-12 12:13:34.452956,2019-05-11 00:51:04.452956,6000059,30000274
20000165,2019-05-05 08:00:56.452956,2019-05-04 08:19:41.452956,6000147,30000194
20000166,2019-05-08 02:23:00.453451,2019-05-07 01:31:49.453451,6000180,30000355
20000167,2019-05-10 04:14:56.453451,2019-05-09 07:48:26.453451,6000426,30001302
20000168,2019-05-12 10:27:25.453451,2019-05-11 01:41:04.453451,6000258,30000233
20000169,2019-05-13 04:16:09.453451,2019-05-12 09:33:20.453451,6000388,30001307
20000170,2019-05-15 10:58:00.453451,2019-05-14 01:39:47.453451,6000526,30000891
20000171,2019-05-04 06:05:03.453451,2019-05-03 00:19:12.453451,6000059,30000633
20000172,2019-05-15 07:35:21.453451,2019-05-14 02:42:54.453451,6000113,30000611
20000173,2019-05-05 01:10:42.453451,2019-05-04 06:53:44.453451,6000187,30000683
20000174,2019-05-11 10:24:13.453451,2019-05-10 02:11:27.453451,6000261,30001303
20000175,2019-05-09 04:03:47.453451,2019-05-08 07:06:53.453451,6000449,30001246
20000176,2019-05-11 09:46:10.453451,2019-05-10 10:24:55.453451,6000026,30000944
20000177,2019-05-05 04:37:39.453947,2019-05-03 23:56:41.453947,6000120,30000686
20000178,2019-05-14 04:23:11.453947,2019-05-13 02:38:06.453947,6000307,30000383
20000179,2019-05-12 04:41:45.453947,2019-05-11 11:50:25.453947,6000041,30000833
20000180,2019-05-12 11:39:50.453947,2019-05-11 11:08:51.453947,6000578,30000936
20000181,2019-05-10 12:25:38.453947,2019-05-09 05:00:33.453947,6000447,30000020
20000182,2019-05-08 09:37:10.453947,2019-05-07 04:23:04.453947,6000291,30000964
20000183,2019-05-16 01:49:13.453947,2019-05-15 04:06:52.453947,6000221,30000290
20000184,2019-05-10 02:21:32.453947,2019-05-09 05:00:23.453947,6000154,30000403
20000185,2019-05-10 00:59:06.453947,2019-05-09 11:06:32.453947,6000128,30000211
20000186,2019-05-11 04:34:48.453947,2019-05-10 09:06:03.453947,6000407,30000992
20000187,2019-05-05 08:45:50.453947,2019-05-04 10:50:08.453947,6000522,30000960
20000188,2019-05-05 08:21:45.453947,2019-05-04 01:03:53.453947,6000247,30000009
20000189,2019-05-15 23:56:35.454444,2019-05-15 02:06:15.454444,6000201,30001318
20000190,2019-05-08 03:28:31.454527,2019-05-07 05:15:42.454527,6000018,30000023
20000191,2019-05-12 03:03:05.454527,2019-05-11 07:51:12.454527,6000478,30000647
20000192,2019-05-08 00:04:37.454527,2019-05-07 04:51:40.454527,6000484,30000196
20000193,2019-05-16 01:45:53.454527,2019-05-15 04:30:07.454527,6000028,30000353
20000194,2019-05-09 01:02:31.454527,2019-05-07 23:40:19.454527,6000481,30001120
20000195,2019-05-12 03:21:45.454527,2019-05-10 23:26:36.454527,6000108,30000417
20000196,2019-05-11 10:45:02.454527,2019-05-10 04:44:45.454527,6000094,30000294
20000197,2019-05-10 09:41:45.454527,2019-05-09 07:08:01.454527,6000220,30001015
20000198,2019-05-06 01:15:16.454527,2019-05-05 11:23:15.454527,6000512,30001063
20000199,2019-05-15 04:10:58.454939,2019-05-14 03:27:24.454939,6000452,30000583
20000200,2019-05-05 23:47:06.454939,2019-05-05 05:14:27.454939,6000591,30000869
20000201,2019-05-08 00:22:15.454939,2019-05-07 10:07:44.454939,6000361,30001095
20000202,2019-05-10 07:24:36.454939,2019-05-09 11:22:42.454939,6000384,30000039
20000203,2019-05-16 04:54:54.454939,2019-05-15 11:14:57.454939,6000448,30000084
20000204,2019-05-07 03:08:01.454939,2019-05-06 07:18:49.454939,6000062,30000471
20000205,2019-05-05 08:46:47.454939,2019-05-04 05:57:08.454939,6000456,30000421
20000206,2019-05-12 09:07:01.454939,2019-05-11 06:00:31.454939,6000067,30000418
20000207,2019-05-09 07:47:01.454939,2019-05-08 04:57:56.454939,6000134,30000366
20000208,2019-05-12 11:33:57.455435,2019-05-11 08:05:07.455435,6000098,30000588
20000209,2019-05-12 00:12:55.455435,2019-05-11 09:59:47.455435,6000507,30001163
20000210,2019-05-11 06:15:16.455435,2019-05-10 03:38:30.455435,6000290,30001011
20000211,2019-05-07 05:18:33.455435,2019-05-06 06:50:51.455435,6000065,30000459
20000212,2019-05-12 08:45:28.455435,2019-05-11 04:24:07.455435,6000520,30000945
20000213,2019-05-15 10:26:37.455435,2019-05-14 05:47:45.455435,6000569,30000850
20000214,2019-05-14 01:28:47.455435,2019-05-13 04:28:48.455435,6000295,30000206
20000215,2019-05-16 05:16:34.455435,2019-05-15 11:07:05.455435,6000297,30001053
20000216,2019-05-10 09:24:34.455435,2019-05-09 12:24:58.455932,6000502,30000861
20000217,2019-05-13 04:33:48.455932,2019-05-12 09:56:48.455932,6000241,30000404
20000218,2019-05-11 09:18:17.455932,2019-05-10 09:31:40.455932,6000084,30000890
20000219,2019-05-12 09:37:45.455932,2019-05-11 03:06:59.455932,6000416,30000095
20000220,2019-05-07 11:24:18.455932,2019-05-06 09:29:15.455932,6000366,30000245
20000221,2019-05-05 01:58:37.455932,2019-05-03 23:31:29.455932,6000319,30001236
20000222,2019-05-08 01:36:02.455932,2019-05-07 08:53:30.455932,6000400,30000438
20000223,2019-05-10 00:16:41.455932,2019-05-09 07:22:15.455932,6000381,30000363
20000224,2019-05-14 05:47:34.455932,2019-05-13 08:10:14.455932,6000327,30000643
20000225,2019-05-14 01:40:44.455932,2019-05-13 03:40:55.455932,6000588,30001194
20000226,2019-05-06 08:27:13.456428,2019-05-05 08:57:01.456428,6000182,30000561
20000227,2019-05-05 01:41:39.456428,2019-05-04 04:29:08.456490,6000162,30000164
20000228,2019-05-15 12:06:18.456490,2019-05-14 02:59:39.456490,6000496,30001192
20000229,2019-05-13 05:21:43.456490,2019-05-12 01:32:41.456490,6000582,30000601
20000230,2019-05-14 04:01:24.456490,2019-05-13 11:54:23.456490,6000193,30001239
20000231,2019-05-14 08:50:52.456490,2019-05-13 06:29:11.456490,6000104,30001048
20000232,2019-05-14 05:43:02.456490,2019-05-13 08:31:33.456490,6000225,30000839
20000233,2019-05-07 23:37:58.456490,2019-05-07 08:47:50.456490,6000392,30000880
20000234,2019-05-05 08:56:15.456490,2019-05-04 04:10:53.456490,6000072,30000383
20000235,2019-05-05 05:09:20.456490,2019-05-04 11:54:37.456490,6000381,30001275
20000236,2019-05-14 11:19:50.456490,2019-05-13 09:58:11.456490,6000307,30000857
20000237,2019-05-07 02:26:17.456490,2019-05-06 11:07:38.456490,6000159,30000869
20000238,2019-05-15 09:50:15.456923,2019-05-14 02:29:14.456923,6000239,30000232
20000239,2019-05-04 03:37:50.456923,2019-05-03 00:26:50.456923,6000586,30001168
20000240,2019-05-04 10:45:25.456923,2019-05-03 01:54:03.456923,6000354,30000389
20000241,2019-05-11 02:19:42.456923,2019-05-10 01:54:46.456923,6000555,30000841
20000242,2019-05-15 01:58:09.456923,2019-05-14 04:25:07.456923,6000133,30001304
20000243,2019-05-15 08:56:10.456923,2019-05-14 06:41:38.456923,6000150,30000642
20000244,2019-05-13 10:52:30.456923,2019-05-12 11:01:44.456923,6000309,30001240
20000245,2019-05-14 09:50:20.456923,2019-05-13 06:58:41.456923,6000575,30001313
20000246,2019-05-15 06:56:34.456923,2019-05-14 07:41:03.456923,6000263,30001056
20000247,2019-05-10 05:11:20.456923,2019-05-09 10:28:04.456923,6000259,30000969
20000248,2019-05-15 11:03:58.456923,2019-05-14 01:21:39.456923,6000428,30001065
20000249,2019-05-13 07:31:06.456923,2019-05-12 00:38:21.457419,6000292,30001209
20000250,2019-05-13 09:41:37.457419,2019-05-12 11:29:13.457419,6000471,30000428
20000251,2019-05-09 09:32:16.457419,2019-05-08 03:48:00.457419,6000377,30000323
20000252,2019-05-07 11:23:06.457419,2019-05-06 12:06:59.457419,6000187,30000237
20000253,2019-05-13 00:22:51.457419,2019-05-12 03:52:56.457419,6000215,30000650
20000254,2019-05-15 04:33:26.457419,2019-05-14 06:56:54.457419,6000025,30000051
20000255,2019-05-08 10:41:11.457419,2019-05-07 01:46:36.457419,6000430,30000117
20000256,2019-05-08 03:17:18.457419,2019-05-07 06:18:05.457419,6000471,30000374
20000257,2019-05-07 04:45:47.457916,2019-05-06 04:27:29.457916,6000388,30001021
20000258,2019-05-07 10:19:20.457916,2019-05-06 05:55:23.457916,6000332,30000622
20000259,2019-05-08 04:33:06.457916,2019-05-07 06:53:35.457916,6000582,30000313
20000260,2019-05-12 10:14:35.457916,2019-05-11 03:28:56.457916,6000453,30001209
20000261,2019-05-11 10:05:18.457916,2019-05-10 11:49:54.457916,6000348,30000637
20000262,2019-05-10 00:30:10.458413,2019-05-09 05:31:03.458413,6000423,30000622
20000263,2019-05-11 00:24:57.458493,2019-05-10 09:03:33.458493,6000005,30000637
20000264,2019-05-16 09:40:18.458493,2019-05-15 02:48:37.458493,6000136,30000868
20000265,2019-05-04 10:28:40.458493,2019-05-03 10:06:07.458493,6000436,30000181
20000266,2019-05-06 05:36:51.458493,2019-05-04 23:53:32.458493,6000291,30001087
20000267,2019-05-08 08:53:29.458493,2019-05-07 07:56:52.458493,6000515,30000256
20000268,2019-05-12 04:39:04.458908,2019-05-11 00:34:03.458908,6000039,30000314
20000269,2019-05-05 09:09:36.458908,2019-05-04 11:20:45.458908,6000569,30000095
20000270,2019-05-15 02:16:15.458908,2019-05-14 11:12:54.458908,6000140,30001060
20000271,2019-05-11 10:55:11.458908,2019-05-10 08:18:03.458908,6000260,30000353
20000272,2019-05-14 12:21:56.458908,2019-05-13 06:03:23.458908,6000091,30000283
20000273,2019-05-10 10:54:37.458908,2019-05-09 05:09:16.458908,6000449,30000885
20000274,2019-05-09 04:57:28.458908,2019-05-08 01:32:33.458908,6000553,30000672
20000275,2019-05-08 10:17:41.458908,2019-05-07 11:53:42.458908,6000578,30000305
20000276,2019-05-11 08:22:10.459404,2019-05-10 01:55:14.459404,6000410,30001130
20000277,2019-05-07 08:09:50.459404,2019-05-06 02:22:23.459404,6000155,30001146
20000278,2019-05-05 08:24:48.459608,2019-05-04 03:56:30.459627,6000559,30000892
20000279,2019-05-10 03:54:24.459627,2019-05-09 05:31:56.459627,6000404,30000892
20000280,2019-05-09 08:49:05.459627,2019-05-08 11:14:41.459627,6000419,30001004
20000281,2019-05-09 06:15:25.459900,2019-05-08 09:26:15.459900,6000160,30000607
20000282,2019-05-10 04:29:07.459900,2019-05-09 07:56:26.459900,6000530,30000421
20000283,2019-05-13 02:42:09.459900,2019-05-12 09:32:48.459900,6000445,30000222
20000284,2019-05-11 03:49:58.459900,2019-05-10 07:24:07.459900,6000006,30000006
20000285,2019-05-14 04:55:34.459900,2019-05-13 01:54:59.459900,6000436,30000240
20000286,2019-05-16 10:59:27.459900,2019-05-15 07:19:24.459900,6000078,30000060
20000287,2019-05-11 07:37:07.459900,2019-05-10 05:01:43.459900,6000080,30000519
20000288,2019-05-12 08:49:04.459900,2019-05-11 02:38:16.459900,6000398,30000052
20000289,2019-05-15 02:12:28.459900,2019-05-14 06:54:22.459900,6000180,30000434
20000290,2019-05-14 03:12:42.459900,2019-05-13 06:04:47.459900,6000209,30000017
20000291,2019-05-11 11:16:40.460398,2019-05-10 05:56:50.460398,6000121,30000125
20000292,2019-05-05 05:42:36.460398,2019-05-04 04:54:03.460398,6000225,30000785
20000293,2019-05-04 11:09:34.460398,2019-05-03 02:56:02.460398,6000441,30000133
20000294,2019-05-06 03:05:30.460398,2019-05-05 08:58:01.460398,6000067,30001109
20000295,2019-05-09 10:52:02.460398,2019-05-08 09:35:16.460398,6000569,30001007
20000296,2019-05-04 23:42:05.460398,2019-05-04 00:24:32.460398,6000073,30000063
20000297,2019-05-07 12:24:15.460892,2019-05-06 07:41:27.460892,6000132,30000802
20000298,2019-05-04 11:41:35.460892,2019-05-03 10:19:29.460892,6000584,30001305
20000299,2019-05-08 01:06:20.461097,2019-05-07 11:31:19.461097,6000508,30000332
20000300,2019-05-08 00:39:25.461097,2019-05-07 09:18:05.461097,6000155,30001247
20000301,2019-05-10 02:44:44.461097,2019-05-09 05:42:59.461097,6000376,30001270
20000302,2019-05-05 06:45:48.461097,2019-05-04 09:15:17.461097,6000324,30000655
20000303,2019-05-14 09:37:22.461097,2019-05-13 03:39:35.461097,6000003,30000571
20000304,2019-05-12 02:27:17.461390,2019-05-11 07:46:23.461390,6000035,30000770
20000305,2019-05-10 11:03:53.461390,2019-05-08 23:48:16.461390,6000342,30000727
20000306,2019-05-06 04:38:28.461390,2019-05-05 03:04:30.461390,6000049,30001139
20000307,2019-05-09 06:18:07.461390,2019-05-08 10:25:48.461390,6000145,30001310
20000308,2019-05-14 08:37:30.461390,2019-05-12 23:31:25.461390,6000598,30000379
20000309,2019-05-14 07:48:02.461390,2019-05-13 05:19:18.461390,6000401,30000801
20000310,2019-05-05 11:38:24.461390,2019-05-04 08:33:31.461390,6000382,30000287
20000311,2019-05-09 04:24:30.461390,2019-05-08 07:03:16.461390,6000149,30001143
20000312,2019-05-13 23:50:14.461886,2019-05-13 04:20:01.461886,6000422,30000556
20000313,2019-05-10 09:11:21.461886,2019-05-09 06:15:06.461886,6000039,30000765
20000314,2019-05-16 06:48:08.461886,2019-05-15 00:10:58.461886,6000262,30000606
20000315,2019-05-11 03:09:39.461886,2019-05-10 02:08:13.461886,6000158,30000174
20000316,2019-05-10 04:35:38.461886,2019-05-09 12:09:31.461886,6000300,30000018
20000317,2019-05-16 02:40:29.461886,2019-05-15 03:59:52.461886,6000001,30000510
20000318,2019-05-13 07:56:54.461886,2019-05-12 07:21:26.461886,6000320,30000574
