2019000207,3,30000081,2278,3,196.13809023322864,Y,20000155
2019000208,11,30000821,2365,5,140.43469154612575,Y,20000156
2019000209,4,30000462,2695,3,128.77263836091726,Y,
2019000210,2,30000498,2895,1,133.06089048476537,N,
2019000211,10,30001317,2873,5,183.99700284359466,Y,20000157
2019000212,7,30001049,2759,1,184.0624993867797,Y,
2019000213,2,30000155,2198,2,91.79441419358378,Y,20000158
2019000214,8,30000765,2987,3,70.30545896668482,Y,20000159
2019000215,12,30000532,2992,1,188.6831050900989,Y,20000160
2019000216,8,30000481,2934,4,96.58049185022568,Y,20000161
2019000217,8,30000951,2383,2,136.4720113405393,Y,20000162
2019000218,1,30000460,1872,5,56.99206228593313,Y,20000163
2019000219,2,30001269,2060,5,154.04009235777522,Y,
2019000220,3,30000315,1815,2,43.014709504923076,Y,20000164
2019000221,11,30000205,1325,2,43.3144096967125,Y,20000165
2019000222,11,30000624,2319,1,82.8943921157859,Y,20000166
2019000223,4,30000786,1828,4,85.6147819901923,Y,20000167
2019000224,11,30001228,2827,3,103.95637184411578,Y,20000168
2019000225,9,30000821,2225,2,86.60037089506118,Y,20000169
2019000226,5,30000214,2276,4,132.041487061721,Y,20000170
2019000227,9,30001100,1864,5,85.06747439101053,Y,20000171
2019000228,7,30000299,2033,4,57.44775972135412,Y,20000172
2019000229,12,30000962,2178,5,170.26201115397245,Y,20000173
2019000230,5,30000968,1835,3,164.212757774816,Y,20000174
2019000231,10,30000979,2767,2,115.23189471504693,Y,20000175
2019000232,3,30000313,1718,5,182.79804635997695,Y,20000176
2019000233,12,30000524,1060,4,46.99143010574311,Y,20000177
2019000234,6,30000098,2394,2,152.41452121317937,Y,20000178
2019000235,3,30000550,2568,1,80.46062112253301,Y,20000179
2019000236,9,30000951,1238,3,121.98273273543604,Y,20000180
2019000237,2,30000391,2930,3,80.24354448148372,Y,20000181
2019000238,5,30000055,1500,3,50.65674189645147,Y,
2019000239,8,30000401,2975,2,160.94482707311806,Y,20000182
2019000240,8,30000155,2272,1,145.35641034779482,Y,20000183
2019000241,9,30000447,1507,5,88.99405020274548,Y,
2019000242,7,30001275,2701,3,185.66334169507414,Y,20000184
2019000243,8,30000292,2818,5,137.76672593648482,Y,20000185
2019000244,8,30001253,2967,2,157.49180615404197,Y,20000186
2019000245,11,30000176,1674,3,106.59089740039919,Y,20000187
2019000246,11,30001065,1201,4,96.1373010330616,Y,
2019000247,7,30000058,2532,4,169.79448542049303,Y,
2019000248,9,30000885,2179,3,193.87295221504314,Y,20000188
2019000249,12,30000218,2164,4,188.04519161068836,Y,
2019000250,1,30001230,2186,1,84.54681333315062,Y,
2019000251,3,30001211,2085,4,77.2917664569012,Y,20000189
2019000252,5,30000906,2543,2,53.78136710519111,Y,
2019000253,2,30000378,2073,3,93.05707416851105,Y,20000190
2019000254,5,30000572,2659,4,120.10796715359231,Y,
2019000255,6,30000023,1533,5,148.945551364882,Y,20000191
2019000256,12,30000222,2101,1,54.75426220563244,Y,20000192
2019000257,3,30000468,1079,2,128.42386190020645,Y,20000193
2019000258,5,30001088,1455,5,74.66932502920952,Y,20000194
2019000259,12,30000070,1758,4,116.80009872960173,Y,20000195
2019000260,5,30000890,2885,5,50.65800891935288,Y,20000196
2019000261,9,30000957,1072,3,114.47014713125114,Y,20000197
2019000262,9,30000069,2337,2,38.14462756328138,Y,20000198
2019000263,5,30000339,1801,1,161.31789026403993,Y,20000199
2019000264,6,30000376,1414,4,181.6219468059375,Y,20000200
2019000265,5,30000946,1762,5,157.9323580841533,Y,20000201
2019000266,5,30001138,2014,5,132.4496377986872,Y,20000202
2019000267,8,30000806,2611,5,181.91350646862486,Y,
2019000268,11,30000968,1705,3,80.01434197412402,Y,
2019000269,3,30000289,2155,5,109.26933553455831,Y,20000203
2019000270,4,30000074,2792,5,118.566476664202,N,
2019000271,3,30000510,2706,1,165.0788680859264,Y,20000204
2019000272,8,30000142,1283,2,55.5474813051974,Y,20000205
2019000273,12,30000141,1404,4,199.64493896095547,Y,20000206
2019000274,1,30000770,1112,3,123.73279111044485,Y,20000207
2019000275,11,30000026,2264,2,66.3800848699807,Y,20000208
2019000276,9,30000423,1851,1,65.34975467937971,Y,20000209
2019000277,3,30000461,1494,3,48.868573208697526,Y,20000210
2019000278,4,30000451,1965,1,173.7739698017293,Y,20000211
2019000279,7,30000667,1904,2,72.43574312483794,Y,
2019000280,6,30000123,1319,5,170.41147140697086,Y,20000212
2019000281,11,30000836,1264,4,120.22226045736916,Y,20000213
2019000282,7,30000497,2892,2,78.56583386355348,N,
2019000283,5,30000610,1215,3,170.08022298531947,Y,20000214
2019000284,7,30000406,2466,2,114.24456310003313,Y,20000215
2019000285,6,30001008,1308,2,32.005830783696986,Y,20000216
2019000286,12,30000280,1492,3,69.85696481487163,Y,20000217
2019000287,9,30000564,2278,3,178.1220121240553,Y,
2019000288,7,30000297,1145,4,172.5178023487292,Y,20000218
2019000289,6,30001117,2338,2,73.23770184616598,Y,
2019000290,8,30000940,2177,2,151.64524524670793,Y,20000219
2019000291,9,30001168,2161,2,58.62508488663006,Y,20000220
2019000292,8,30000604,2945,4,143.47183178756234,Y,20000221
2019000293,7,30001063,1749,4,122.83226544038665,Y,20000222
2019000294,3,30001001,2377,1,119.38642785860392,Y,
2019000295,8,30001187,1205,2,55.6154981171454,Y,20000223
2019000296,12,30000628,1294,1,106.69250415956505,N,
2019000297,12,30000776,2572,5,108.8348122302234,Y,20000224
2019000298,5,30000393,2817,2,119.8986088764092,Y,20000225
2019000299,1,30000184,2188,3,164.8249797477663,Y,20000226
2019000300,7,30000630,1404,1,60.96702859387865,N,
2019000301,2,30000044,2808,2,196.88026439106946,Y,20000227
2019000302,11,30001019,1736,3,67.58306659648382,Y,
2019000303,9,30000979,2079,5,99.21615463613044,Y,20000228
2019000304,6,30000533,2624,2,55.69004503284761,Y,20000229
2019000305,8,30000247,2965,5,36.97259257497554,Y,20000230
2019000306,7,30000507,1064,5,107.11833078826373,Y,20000231
2019000307,5,30000621,1430,4,121.0214153589206,Y,20000232
2019000308,9,30000833,1512,3,135.71730572011512,Y,20000233
2019000309,5,30001018,1311,1,109.85287145687636,Y,
2019000310,10,30000364,2347,4,180.9495714078467,Y,
2019000311,1,30000469,2428,2,136.07968291736884,Y,20000234
2019000312,8,30000207,2677,1,120.42275772398737,Y,20000235
2019000313,6,30000417,1724,2,176.88448214329006,Y,20000236
2019000314,3,30000315,2430,2,57.49738752386469,Y,20000237
2019000315,12,30000205,2337,1,153.77591768674003,Y,
2019000316,12,30000742,3000,5,198.7985795302564,Y,
2019000317,10,30001252,2537,2,134.11112311166193,Y,20000238
2019000318,9,30001124,1091,4,126.52635597974319,Y,20000239
2019000319,1,30000516,2771,3,85.49662581725698,Y,20000240
2019000320,9,30000452,2577,5,89.35305232385764,Y,20000241
2019000321,5,30000875,1999,3,31.703393409517176,Y,20000242
2019000322,4,30001124,2703,3,97.23603831266745,Y,20000243
2019000323,6,30000192,2013,2,184.681442525287,Y,20000244
2019000324,1,30001225,2830,5,45.49975244375524,Y,20000245
2019000325,1,30000948,1634,5,72.53021766155823,Y,20000246
2019000326,6,30000578,2696,3,67.19652020317258,Y,20000247
2019000327,1,30001112,2827,2,36.29852687801569,Y,20000248
2019000328,3,30000934,1460,5,65.13772420359908,Y,20000249
2019000329,12,30000150,1358,3,79.36770032662974,Y,20000250
2019000330,6,30001200,1570,5,117.29686398187995,Y,20000251
2019000331,5,30000148,2965,2,159.31179751783472,Y,
2019000332,9,30001217,2893,1,162.16165239213996,Y,20000252
2019000333,11,30000998,1652,4,101.27626117615998,Y,20000253
2019000334,2,30000687,2349,3,198.0339455844696,Y,20000254
2019000335,3,30000320,2772,2,100.98372073537162,Y,20000255
2019000336,5,30000610,2226,1,164.4184780042969,Y,20000256
2019000337,9,30000451,2446,3,49.31040443149918,Y,
2019000338,11,30000399,1445,4,110.48932272500298,Y,20000257
2019000339,12,30000132,2279,5,183.78110383837367,N,
2019000340,6,30000285,1965,3,95.44377062388801,Y,
2019000341,11,30000628,2572,4,152.34012783113985,Y,
2019000342,9,30000714,2785,4,127.79650843537821,Y,20000258
2019000343,8,30000204,1516,5,91.4718686723722,Y,20000259
2019000344,1,30000412,2769,1,189.50336263238637,Y,20000260
2019000345,1,30000506,1519,4,89.9015930707273,Y,
2019000346,2,30000754,1136,3,170.0372107151403,Y,20000261
2019000347,11,30001136,1456,5,169.95983240611523,Y,20000262
2019000348,3,30000804,2079,5,173.96808915764396,Y,20000263
2019000349,7,30001190,2521,2,95.94447283116179,Y,20000264
2019000350,1,30000391,2940,2,83.72901180216027,Y,20000265
2019000351,11,30000999,1700,3,55.65882794415849,Y,20000266
2019000352,9,30000375,1181,2,113.77731251149355,Y,20000267
2019000353,11,30000218,2451,3,37.61322513125774,Y,20000268
2019000354,11,30001207,1692,1,127.97346179913139,Y,20000269
2019000355,8,30001046,1898,5,193.71732517923624,Y,20000270
2019000356,5,30001000,1445,4,168.0130646866124,Y,20000271
2019000357,7,30000647,2566,4,163.97794639764024,Y,20000272
2019000358,4,30000174,1602,4,107.19146342003498,Y,20000273
2019000359,7,30000522,2968,5,76.58013134079548,Y,20000274
2019000360,6,30000738,2485,3,109.65110050140731,Y,20000275
2019000361,8,30000513,1844,1,127.1885815187702,Y,20000276
2019000362,6,30000843,2933,4,38.96931364521857,Y,20000277
2019000363,4,30000631,2783,4,163.3103448951919,Y,20000278
2019000364,6,30001172,1231,2,80.69008572442752,Y,20000279
2019000365,9,30001217,2240,4,71.35194195298548,Y,
2019000366,9,30000267,1866,3,62.02311227204146,Y,20000280
2019000367,4,30001223,2894,5,88.81495125259136,Y,
2019000368,11,30000436,2876,2,49.19100023575118,Y,20000281
2019000369,1,30001037,1358,2,130.47138089766827,Y,20000282
2019000370,1,30001170,2403,1,139.8346746162029,N,
2019000371,5,30001117,2330,3,168.551816335136,Y,
2019000372,10,30001207,1203,4,170.10652026568178,Y,20000283
2019000373,9,30001017,1852,1,146.67068341310863,N,
2019000374,10,30000239,2854,5,165.4208175484591,Y,
2019000375,8,30000113,1709,4,91.71482857025057,Y,20000284
2019000376,11,30000166,2009,4,135.99127459279674,Y,
2019000377,11,30000941,1448,2,192.77050630218318,Y,20000285
2019000378,9,30000626,2256,4,43.06221157966441,Y,20000286
2019000379,5,30001296,2082,1,183.61422883898177,Y,20000287
2019000380,1,30000731,1281,5,51.1968978810832,Y,20000288
2019000381,3,30000580,2738,5,81.89512479138102,Y,20000289
2019000382,12,30000860,2269,4,116.47126558388071,Y,20000290
2019000383,9,30001073,2379,5,142.44835945953145,Y,
2019000384,2,30000003,1969,4,132.64745656100462,Y,
2019000385,6,30000973,2008,1,185.679215834715,Y,20000291
2019000386,8,30000004,2103,2,73.52548293317955,Y,20000292
2019000387,2,30000354,1632,2,138.32554577150967,Y,20000293
2019000388,2,30001027,1356,4,72.26007984883402,Y,20000294
2019000389,4,30000736,1645,4,136.1784216257677,Y,
2019000390,1,30000137,2821,1,93.98895330267689,Y,20000295
2019000391,5,30000036,1572,5,81.13595496100682,Y,20000296
2019000392,8,30000295,1022,2,105.70727255828402,N,
2019000393,8,30000988,1988,1,97.2896440249646,Y,20000297
2019000394,9,30001064,2445,3,100.14207012099897,Y,
2019000395,7,30000647,1035,1,169.9432064987906,Y,20000298
2019000396,7,30000809,2729,4,45.926843905421244,Y,20000299
2019000397,5,30001202,1857,1,116.68065518213868,Y,
2019000398,11,30000798,1822,4,35.85920327149863,Y,20000300
2019000399,2,30001198,1319,2,37.9856113057782,Y,20000301
2019000400,5,30000874,1722,2,94.43448789862254,Y,
2019000401,9,30001297,2065,3,67.70383946898053,Y,20000302
2019000402,3,30000551,1079,1,189.73273128052588,Y,
2019000403,8,30000083,2197,2,102.04510930393016,Y,20000303
2019000404,4,30000680,1043,1,177.04542853238385,Y,
2019000405,11,30000045,1744,4,92.03957794698084,Y,20000304
2019000406,5,30000664,2254,4,39.016362837006085,N,
2019000407,1,30000554,1869,2,157.8875331078683,Y,20000305
2019000408,4,30000005,1489,4,199.46466328258208,N,
2019000409,6,30000734,1169,5,130.07470014247468,Y,20000306
2019000410,1,30000422,1849,3,33.44081033278539,Y,20000307
2019000411,4,30001299,2671,2,126.64603519186267,Y,20000308
2019000412,4,30000617,2747,5,198.33648147291228,Y,
2019000413,4,30001053,1487,1,188.47391761491062,Y,20000309
2019000414,11,30000139,1995,1,57.08237960983773,Y,20000310
2019000415,1,30000773,2791,3,53.771583343845975,Y,20000311
2019000416,3,30000456,1924,1,113.94599292423672,Y,20000312
2019000417,1,30000419,2909,2,72.72014250749245,Y,20000313
2019000418,6,30000451,2404,2,122.99753558702932,Y,
2019000419,8,30001221,1493,1,95.76440632995993,Y,20000314
2019000420,7,30000466,2353,4,185.03651871521154,Y,20000315
2019000421,2,30000369,1015,4,155.11250646416903,Y,20000316
2019000422,10,30000076,1608,3,47.69186625122943,Y,20000317
2019000423,12,30001170,2423,3,71.55057423040203,Y,
2019000424,1,30000265,1991,1,103.84528586076242,Y,20000318
2019000425,2,30000766,2638,4,161.7644379177094,Y,
2019000426,4,30001093,2481,4,163.84224335792777,Y,20000319
2019000427,3,30000631,2950,5,90.06158969084775,Y,
2019000428,3,30000913,2874,3,169.54355303127164,Y,20000320
2019000429,6,30000708,1406,1,50.336995054841296,Y,20000321
2019000430,4,30000280,2332,2,199.5241770149318,Y,
2019000431,1,30000879,1322,3,129.16674811651464,Y,20000322
2019000432,8,30000176,1373,2,87.83598152462517,Y,
2019000433,9,30000871,2508,3,90.39601675599626,Y,
2019000434,9,30000117,1211,1,74.88256142922593,Y,20000323
2019000435,2,30000916,2157,2,155.61739845459056,Y,20000324
2019000436,1,30000774,2029,5,38.60922882356229,Y,20000325
2019000437,3,30001105,1416,3,148.72440215752596,Y,20000326
2019000438,3,30000098,2273,2,195.67691008039213,N,
2019000439,1,30001107,1552,2,104.99016369028855,Y,20000327
2019000440,4,30000417,1621,1,129.89735521558634,N,
2019000441,8,30001023,1648,3,156.80385345265177,Y,
2019000442,2,30000585,2219,4,190.79943988461088,Y,
2019000443,9,30001235,1983,5,60.4129824725953,Y,20000328
2019000444,6,30000356,2102,2,197.42320152065687,Y,20000329
2019000445,12,30000423,2849,1,172.7637796069622,Y,20000330
2019000446,8,30001244,2072,1,146.03450758848598,Y,20000331
2019000447,1,30000220,2116,1,99.63422499592626,Y,20000332
2019000448,5,30001185,1143,4,90.57001832072545,Y,20000333
2019000449,9,30000170,2816,4,60.83350532698222,Y,20000334
2019000450,4,30000742,2398,5,153.7135048394183,Y,20000335
2019000451,10,30000845,2490,4,182.09861293138104,Y,20000336
2019000452,11,30000770,1659,5,182.39475903536604,Y,20000337
2019000453,11,30000265,2486,3,165.494830660127,Y,20000338
2019000454,6,30000949,1481,5,182.1833953713717,Y,20000339
2019000455,12,30000831,2515,3,131.61758053204372,Y,20000340
2019000456,3,30000502,2725,3,136.8651466037855,Y,
2019000457,12,30000296,2582,1,55.10712959773042,Y,20000341
2019000458,4,30000175,2643,1,177.74178820320586,Y,20000342
2019000459,12,30000575,1213,3,69.39762116374732,Y,
2019000460,10,30000862,2296,4,181.95200537948227,Y,20000343
2019000461,3,30000404,2734,5,181.55350033978715,Y,
2019000462,4,30000229,1101,1,82.92377131063516,Y,20000344
2019000463,6,30000042,2644,1,71.79966753546097,Y,20000345
2019000464,9,30000812,2128,5,37.20363765100343,Y,20000346
